ID_FINANCE,Deposit_Date,Special_Pay,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX,ID_TRIP,ID_SALES,Program_Code,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Date,Return_Date,Early_RPL,Latest_RPL,Cancelled_Pax,Total_Discount_Pax,Initial_System_Date,SPR_Product_Type,FPP,Total_Pax,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,MajorProgramCode,FPP_to_School_enrollment,Retained,ID_CRM,Poverty_Code,Region,School_Type,Parent_Meeting_Flag,MDR_Low_Grade,MDR_High_Grade,Total_School_Enrollment,Income_Level,SPR_New_Existing,NumberOfMeetingswithParents,FirstMeeting,LastMeeting,DifferenceTraveltoLastMeeting,SchoolGradeTypeLow,SchoolGradeTypeHigh,SchoolGradeType,SchoolSizeIndicator,Departure_From_The_Payment
NA2892,2018-11-28,NA,2005,4,1,"0,44902295823147","0,231824139213565",0,1940,"0,857530040365224",2,2892,HD2892A,HD,6,7,ID,11,A,2019-06-13,06/24/2019,05/07/2018,09/11/2018,2,2,05/16/2018,East Coast,9,11,January,2,3,H,"0,021632543914994",1,B2892M,B,Other,PUBLIC,1,2,5,400,M,0,1,09/12/2018,2018-09-15,271,3,2,Elementary->Elementary,S-M,197 days
NA2893,2018-10-13,NA,1835,21,2,"0,645772911126492","0,18453387924087",1,1833,"0,880105588148776",3,2893,CC2893A,CC,8,8,WA,25,A,2019-03-30,04/24/2019,04/20/2018,09/24/2018,2,3,04/29/2018,East Coast,29,35,January,4,5,C,"0,053838319398188",1,02893M,0,Pacific Northwest,CHD,1,7,12,571,M,0,1,10/06/2018,2018-09-29,182,5,4,High->High,S-M,168 days
NA2894,2018-10-10,NA,2116,4,2,"0,576737091906505","0,374199007261869",0,1917,"0,847577276405489",1,2894,HD2894A,HD,7,7,CA,18,A,2019-04-10,04/28/2019,03/18/2018,09/01/2018,3,1,03/17/2018,East Coast,6,8,January,4,4,H,"0,020062383436402",1,C2894L,C,Northern California,PUBLIC,1,6,8,345,L,1,1,09/06/2018,2018-08-22,231,4,4,Middle->Middle,S-M,182 days
NA2895,2018-10-21,NA,1606,41,1,"0,818945029134647","0,22359808688166",0,1437,"0,972840858534948",3,2895,CD2895A,CD,6,6,MN,11,A,2019-06-09,06/20/2019,02/22/2018,08/13/2018,1,3,03/21/2018,East Coast,53,54,January,1,5,C,"0,054744210558046",1,02895Q,0,Other,Catholic,1,1,12,824,Q,0,1,11/01/2018,2018-11-08,213,5,1,Middle->Middle,L,231 days
NA2896,2018-11-03,NA,1463,13,0,"0,550625637212802",0,0,1498,"0,910699084059987",2,2896,HD2896A,HD,,,GA,11,A,2019-05-16,05/27/2019,,09/20/2018,1,2,10/11/2018,East Coast,22,25,January,0,0,H,,1,028960,0,Other,CHD,0,0,0,0,0,1,0,,,,0,0,Undefined->Undefined,,194 days
NA2897,2018-11-20,NA,948,4,0,"0,43855782783725",0,0,865,"0,944696902697833",1,2897,SK2897T,SK,6,8,FL,16,T,2019-05-27,06/12/2019,04/09/2018,09/13/2018,5,1,03/10/2018,Science,11,10,January,2,4,S,"0,045712635011578",0,B2897F,B,Other,PUBLIC,1,2,8,210,F,1,2,04/23/2018,2018-09-30,239,4,2,Middle->Middle,S,188 days
NA29,2018-11-02,NA,1523,18,2,"0,860675679347177","0,090402576412176",0,1605,"0,972622834453897",1,29,HD29A,HD,9,10,TX,14,A,2019-06-01,06/15/2019,,09/17/2018,10,1,09/07/2018,East Coast,22,24,January,4,4,H,"0,07214584936271",1,C29F,C,Dallas,PUBLIC,1,6,8,274,F,0,1,09/24/2018,2018-10-07,237,4,4,Middle->High,S,211 days
NA2902,2018-10-11,NA,2204,20,8,"0,493976806733694","0,226715664214498",0,2300,"0,91524077599634",4,2902,HC2902A,HC,7,8,CA,28,A,2019-04-25,05/23/2019,03/20/2018,09/08/2018,10,4,03/11/2018,East Coast,47,44,January,2,4,H,"0,083283013378564",0,B2902O,B,Northern California,PUBLIC,1,2,8,538,O,0,1,10/04/2018,2018-09-17,220,4,2,Middle->Middle,S-M,196 days
NA2904,2018-09-23,NA,1870,26,8,"0,862558202946979","0,291444363890007",0,1707,"0,838395164941811",4,2904,CD2904A,CD,13,13,TX,22,A,2019-04-06,04/28/2019,03/16/2018,07/19/2018,8,4,02/20/2018,East Coast,25,31,January,1,5,C,"0,082548670300861",1,02904P,0,Houston,CHD,1,1,12,374,P,1,2,05/16/2018,2018-08-30,219,5,1,High->High,S-M,195 days
NA2906,2018-09-30,NA,870,25,4,"0,457102637871427","0,345061094456394",1,835,"0,962952187818247",4,2906,CD2906T,CD,5,7,MA,20,T,2019-04-08,04/28/2019,02/25/2018,09/29/2018,2,5,02/10/2018,East Coast,42,58,January,1,4,C,"0,494574107726948",0,02906P,0,Other,CHD,1,1,8,101,P,1,1,09/19/2018,2018-09-29,191,4,1,Middle->Middle,S,190 days
NA2907,2018-10-22,NA,1823,3,3,"0,479231298322033","0,511406047893925",0,1688,"0,874036071107177",1,2907,HD2907A,HD,7,8,AR,18,A,2019-06-12,06/30/2019,04/21/2018,09/14/2018,3,1,05/09/2018,East Coast,7,6,January,3,4,H,"0,007397453761916",1,B2907J,B,Other,PUBLIC,1,5,6,722,J,0,1,10/05/2018,2018-10-10,245,4,3,Elementary->Middle,M-L,233 days
NA2908,2018-10-08,NA,1408,3,0,"0,997589908666316","0,649748374467138",0,1530,"0,785697068380985",1,2908,HD2908A,HD,9,10,TN,8,A,2019-05-26,06/03/2019,04/22/2018,04/11/2018,2,1,04/30/2018,East Coast,3,4,January,5,5,H,"0,001551650068758",0,B2908O,B,Other,PUBLIC,1,9,12,2155,O,1,2,08/22/2018,2018-09-08,260,5,5,High->High,L,230 days
NA291,2018-10-09,NA,2654,4,0,"0,774623813530829","0,410777564371473",0,2276,"0,841102297208381",1,291,SD291A,SD,11,11,TX,23,A,2019-06-08,07/01/2019,,09/12/2018,0,1,08/16/2018,Science,5,5,January,5,5,S,"0,019138033450087",0,C291I,C,Dallas,PUBLIC,1,9,12,242,I,1,1,10/07/2018,2018-09-29,252,5,5,High->High,S,242 days
NA2912,2018-11-02,NA,1689,6,0,"0,770759492098515","0,282895503147066",0,1579,"0,926087687119027",1,2912,HD2912A,HD,6,6,TX,14,A,2019-06-02,06/16/2019,,09/27/2018,5,1,10/02/2018,East Coast,8,10,January,4,4,H,"0,009299597306133",1,B2912P,B,Houston,PUBLIC,1,6,8,898,P,0,2,10/09/2018,2018-10-24,221,4,4,Middle->Middle,L,212 days
NA2914,2018-10-30,NA,2015,28,5,"0,604754923565706","0,315276509866213",0,1998,"0,847259448039219",7,2914,HC2914A,HC,9,9,CA,26,A,2019-06-11,07/07/2019,03/16/2018,08/24/2018,6,6,02/25/2018,East Coast,50,56,January,4,4,H,"0,046935247081977",1,B2914O,B,Northern California,PUBLIC,1,6,8,906,O,0,2,04/03/2018,2018-09-21,263,4,4,Middle->Middle,L,224 days
NA2915,2018-10-03,NA,1145,6,10,"0,615241584095634","0,204310661424068",0,1141,"0,865612289782153",1,2915,HD2915A,HD,7,8,IN,6,A,2019-05-24,05/30/2019,05/23/2018,08/19/2018,13,1,06/02/2018,East Coast,9,11,January,4,4,H,"0,014485755980741",0,C2915I,C,Other,PUBLIC,1,6,8,692,I,0,1,08/21/2018,2018-08-25,272,4,4,Middle->Middle,M-L,233 days
NA2916,2018-09-24,NA,1257,32,2,"0,76498618050836","0,087754966709198",0,1228,"0,856419360414482",6,2916,HD2916A,HD,10,10,FL,8,A,2019-03-24,04/01/2019,06/03/2018,07/22/2018,2,5,05/18/2018,East Coast,41,43,January,1,4,H,"0,116124796043301",1,02916O,0,Other,Catholic,1,1,8,312,O,0,1,04/05/2018,2018-04-06,352,4,1,Middle->Middle,S,181 days
NA2917,2018-11-21,NA,2367,12,6,"0,438591238313382","0,40138917179136",0,2709,"0,981165109941932",2,2917,HC2917A,HC,9,9,CA,14,A,2019-06-18,07/02/2019,02/07/2018,08/18/2018,5,2,03/12/2018,East Coast,31,30,January,2,4,H,"0,027348845447869",1,C2917J,C,Southern California,PUBLIC,1,2,8,1070,J,1,1,03/28/2019,2019-04-04,75,4,2,Middle->Middle,L,209 days
NA2918,2018-10-10,NA,1083,17,2,"0,515498682623737","0,253896768349794",0,1099,"0,904838599676742",2,2918,HD2918T,HD,9,9,MO,12,T,2019-03-13,03/25/2019,03/13/2018,08/30/2018,2,2,02/10/2018,East Coast,38,39,January,4,4,H,"0,044604000728247",1,C2918F,C,Other,PUBLIC,1,6,8,823,F,1,1,09/05/2018,2018-09-04,190,4,4,Middle->Middle,M-L,154 days
NA292,2018-10-07,NA,2024,20,3,"0,62396498365484","0,17918229633182",1,1716,"0,922005973031459",2,292,CD292A,CD,7,8,CA,16,A,2019-04-29,05/15/2019,04/30/2018,10/02/2018,5,2,03/03/2018,East Coast,36,37,January,2,4,C,"0,07933767670068",0,0292Q,0,Southern California,CHD,1,2,8,396,Q,0,1,09/01/2018,2018-09-08,233,4,2,Middle->Middle,S-M,204 days
NA2920,2018-11-08,NA,1151,23,0,"0,54322502132345","0,158190379103696",0,1359,"0,855982441735749",5,2920,HD2920A,HD,7,7,WI,12,A,2019-06-10,06/22/2019,,09/25/2018,1,7,05/15/2018,East Coast,40,52,January,4,4,H,"0,09064934748277",1,B2920I,B,Other,PUBLIC,0,6,8,470,I,1,0,,,,4,4,Middle->Middle,S-M,214 days
NA2921,2018-11-26,NA,1177,21,4,"0,628442482049639","0,426631766521915",0,1243,"0,91381933442235",2,2921,HD2921A,HD,8,8,TN,10,A,2019-05-31,06/10/2019,02/11/2018,08/19/2018,4,2,02/21/2018,East Coast,40,34,January,4,4,H,"0,049191177733793",1,B2921J,B,Other,PUBLIC,1,6,8,687,J,1,2,03/15/2018,2018-11-04,208,4,4,Middle->Middle,M-L,186 days
NA2922,2018-12-09,NA,1379,4,1,"0,654533646874278","0,416532037512871",0,1449,"0,843029680491682",1,2922,ST2922A,ST,5,8,IL,17,A,2019-06-08,06/25/2019,,10/28/2018,1,1,10/25/2018,Science,5,8,January,3,4,S,"0,015095094790881",1,A2922M,A,Other,PUBLIC,1,5,8,383,M,1,1,11/23/2018,2018-11-25,195,4,3,Elementary->Middle,S-M,181 days
NA2926,2018-10-19,NA,1350,9,0,"0,58727237360291","0,240256013708315",0,1554,"0,954841994449192",1,2926,HD2926A,HD,9,9,WI,13,A,2019-06-08,06/21/2019,05/11/2018,08/24/2018,1,1,05/22/2018,East Coast,16,18,January,4,4,H,"0,023602895398398",1,B2926I,B,Other,PUBLIC,1,6,8,771,I,0,1,09/26/2018,2018-10-06,245,4,4,Middle->Middle,M-L,232 days
NA2927,2018-11-11,NA,882,28,2,"0,244444597640968","0,296564913557753",0,826,"0,917222686021407",6,2927,HD2927T,HD,10,10,OH,18,T,2019-05-05,05/23/2019,,09/24/2018,2,8,01/14/2018,East Coast,118,109,January,4,4,H,"0,18172462313124",1,A2927O,A,Other,PUBLIC,1,6,8,626,O,0,1,10/21/2018,2018-10-28,189,4,4,Middle->Middle,M-L,175 days
NA2928,2018-10-10,NA,957,19,2,"0,783628381607263","0,394848851774244",0,1018,"0,997834301522954",1,2928,HD2928T,HD,10,10,MO,19,T,2019-03-20,04/08/2019,03/12/2018,08/06/2018,2,1,04/06/2018,East Coast,31,30,January,4,4,H,"0,053876897584008",1,C2928C,C,Other,PUBLIC,1,6,8,509,C,1,1,09/19/2018,2018-09-12,189,4,4,Middle->Middle,S-M,161 days
NA2929,2018-11-12,NA,456,4,0,"0,337700113575211","0,172353866198879",0,476,"0,934167906441767",1,2929,HS2929A,HS,4,4,CA,2,A,2019-04-09,04/11/2019,,08/30/2018,0,1,08/26/2018,CA History,13,14,January,1,4,H,"0,111421645361682",1,02929P,0,Southern California,Private non-Christian,1,1,8,95,P,0,1,09/21/2018,2018-09-26,195,4,1,Elementary->Elementary,S,148 days
NA293,2018-10-26,NA,2154,2,0,"0,256194963005972","0,106703223917421",0,2186,"0,875312974430046",1,293,HC293A,HC,6,7,CA,19,A,2019-06-03,06/22/2019,02/18/2018,09/26/2018,1,1,01/25/2018,East Coast,10,10,January,2,3,H,"0,030608522727821",0,C293L,C,Southern California,PUBLIC,1,2,5,232,L,1,1,10/19/2018,2018-10-24,222,3,2,Middle->Middle,S,220 days
NA2930,2018-11-20,NA,2235,9,0,"0,562581738755743","0,227905894532082",0,2285,"0,826885822587447",3,2930,HD2930A,HD,6,8,CA,11,A,2019-06-16,06/27/2019,04/25/2018,05/03/2018,0,3,04/19/2018,East Coast,19,20,January,2,4,H,"0,056843758092117",0,C2930G,C,Northern California,PUBLIC,1,2,8,313,G,0,1,08/29/2018,2018-08-20,300,4,2,Middle->Middle,S,208 days
NA2931,2018-12-08,NA,1192,22,3,"0,867347347008741","0,144052937479073",0,1219,"0,871898913671183",3,2931,HD2931A,HD,6,7,IL,11,A,2019-04-14,04/25/2019,03/30/2018,08/14/2018,5,3,03/01/2018,East Coast,26,27,January,3,4,H,"0,048100161188304",0,A2931M,A,Other,PUBLIC,1,4,8,545,M,0,1,09/12/2018,2018-09-18,208,4,3,Middle->Middle,S-M,127 days
NA2932,2018-10-12,NA,1685,15,3,"0,517517873281652","0,260314389469294",0,1691,"0,903340145933541",3,2932,HW2932A,HW,,,WA,14,A,2019-06-25,07/09/2019,,09/07/2018,3,4,09/10/2018,East Coast,30,29,January,2,4,H,"0,057830673259712",0,A2932Q,A,Pacific Northwest,PUBLIC,1,2,6,480,Q,1,1,09/30/2018,2018-10-17,251,4,2,Undefined->Undefined,S-M,256 days
NA2933,2018-10-20,NA,2285,12,1,"0,613440318528614","0,199219971046874",0,2318,"0,896176334088919",2,2933,HC2933A,HC,7,7,CA,18,A,2019-03-23,04/10/2019,06/05/2018,08/11/2018,3,2,05/06/2018,East Coast,19,18,January,3,4,H,"0,184857166608226",1,02933O,0,Northern California,Private non-Christian,1,5,8,99,O,0,1,09/06/2018,2018-09-18,186,4,3,Middle->Middle,S,154 days
NA2934,2018-10-08,NA,1143,13,3,"0,567592376996524","0,230224913308242",0,1304,"0,958579892958795",2,2934,HD2934T,HD,8,9,FL,15,T,2019-05-30,06/14/2019,,07/28/2018,5,2,06/23/2018,East Coast,19,23,January,4,4,H,"0,019457383289227",0,B2934O,B,Other,PUBLIC,1,6,8,1050,O,1,1,08/26/2018,2018-08-20,283,4,4,Middle->Middle,L,234 days
NA2937,2018-11-01,NA,2128,13,4,"0,812338771579613","0,112071393610127",0,1974,"0,987701552457046",1,2937,HD2937A,HD,9,9,CA,10,A,2019-04-16,04/26/2019,04/23/2018,08/29/2018,3,1,05/29/2018,East Coast,13,18,January,1,4,H,"0,022076441817243",1,C2937L,C,Northern California,PUBLIC,1,1,8,636,L,0,1,09/11/2018,2018-08-26,233,4,1,Middle->Middle,M-L,166 days
NA2938,2018-10-29,NA,1633,8,0,"0,665307033252437","0,299082176985593",0,1700,"0,94147822217134",1,2938,HD2938A,HD,7,8,WI,15,A,2019-06-20,07/05/2019,03/12/2018,08/18/2018,1,1,02/21/2018,East Coast,12,13,January,3,4,H,"0,030201613020887",0,A2938N,A,Other,PUBLIC,1,5,8,393,N,0,1,09/10/2018,2018-09-26,267,4,3,Middle->Middle,S-M,234 days
NA2939,2018-10-12,NA,2015,25,8,"0,541216255760675","0,232130992943265",0,1954,"0,918978427572843",4,2939,HD2939A,HD,5,6,CA,20,A,2019-05-10,05/30/2019,04/27/2018,10/09/2018,19,4,04/01/2018,East Coast,45,44,January,2,4,H,"0,086462110059835",0,E2939J,E,Northern California,PUBLIC,1,2,6,441,J,0,1,08/25/2018,2018-08-25,258,4,2,Middle->Middle,S-M,210 days
NA294,2018-10-10,NA,1807,9,0,"0,629729619551389","0,259266411766863",0,1847,"0,849483496482004",2,294,HD294A,HD,8,8,TX,11,A,2019-05-19,05/30/2019,04/17/2018,05/01/2018,1,2,02/27/2018,East Coast,13,15,January,3,4,H,"0,017488356731871",1,C294B,C,Houston,PUBLIC,1,5,8,667,B,0,2,03/22/2018,2018-08-26,266,4,3,Middle->Middle,M-L,221 days
NA2940,2018-10-28,NA,1509,11,5,"0,393222526510827","0,165769556045753",0,1343,"0,908208859012462",3,2940,SG2940A,SG,13,13,MA,13,A,2019-04-07,04/20/2019,01/06/2018,09/23/2018,9,3,01/01/2018,Science,24,30,January,4,5,S,"0,029229841591245",1,A2940L,A,Other,PUBLIC,1,7,12,909,L,0,1,09/22/2018,2018-09-14,205,5,4,High->High,L,161 days
NA2941,2018-09-26,NA,1832,6,0,"0,838373366119428","0,495957553187066",0,1889,"0,84348009605942",1,2941,HN2941A,HN,7,8,OK,13,A,2019-06-04,06/17/2019,03/26/2018,08/05/2018,0,1,03/08/2018,East Coast,7,8,January,4,4,H,"0,007814407030317",1,A2941L,A,Other,PUBLIC,1,6,8,870,L,1,1,08/15/2018,2018-09-01,276,4,4,Middle->Middle,L,251 days
NA2942,2018-10-14,NA,555,32,1,"0,389723795252668","0,228355043611115",0,557,"0,928092070186902",5,2942,HD2942T,HD,8,8,OH,15,T,2019-05-20,06/04/2019,02/12/2018,08/22/2018,4,5,02/01/2018,East Coast,69,89,January,4,4,H,"0,25037171066849",1,B2942F,B,Other,PUBLIC,1,6,8,285,F,1,1,08/23/2018,2018-08-19,274,4,4,Middle->Middle,S,218 days
NA2943,2018-10-20,NA,1927,12,3,"0,651846741926358","0,189205226635997",0,1899,"0,939106175846085",1,2943,HD2943A,HD,6,6,CA,27,A,2019-06-17,07/14/2019,06/19/2018,09/12/2018,3,1,05/22/2018,East Coast,22,20,January,4,4,H,"0,024671286441925",1,B2943Q,B,Southern California,PUBLIC,1,7,8,837,Q,1,1,10/02/2018,2018-09-28,262,4,4,Middle->Middle,M-L,240 days
NA2944,2018-10-17,NA,2673,19,2,"0,469308262490261","0,265412376931222",0,2292,"0,892771093506866",3,2944,HD2944A,HD,8,8,CA,18,A,2019-06-05,06/23/2019,03/11/2018,09/01/2018,8,3,01/24/2018,East Coast,39,40,January,2,4,H,"0,061741311745207",1,02944O,0,Northern California,Catholic,1,2,8,641,O,1,1,08/22/2018,2018-08-31,278,4,2,Middle->Middle,M-L,231 days
NA2948,2018-10-20,NA,2186,9,6,"0,700225163498454","0,291772778244468",0,1988,"0,916640881767974",1,2948,HD2948A,HD,6,6,CA,16,A,2019-02-21,03/09/2019,05/28/2018,09/16/2018,4,1,05/29/2018,East Coast,10,12,January,4,4,H,"0,011385662493198",0,A2948Q,A,Northern California,PUBLIC,1,6,8,1081,Q,0,1,10/06/2018,2018-10-06,138,4,4,Middle->Middle,L,124 days
NA2949,2018-11-13,NA,1911,2,2,"0,190767001427612","0,474869262980212",0,1886,"0,869931202800664",1,2949,HD2949A,HD,9,10,CA,22,A,2019-04-29,05/21/2019,05/09/2018,08/24/2018,3,1,05/09/2018,East Coast,11,12,January,2,4,H,"0,055290741047712",0,02949E,0,Northern California,Catholic,1,2,8,175,E,1,1,08/24/2018,2018-08-31,241,4,2,Middle->Middle,S,167 days
NA295,2018-11-24,NA,2318,29,10,"0,653496676060815","0,320697555131826",0,2047,"0,872016678804616",5,295,HD295A,HD,7,7,CA,15,A,2019-04-05,04/20/2019,03/18/2018,08/10/2018,11,6,02/08/2018,East Coast,42,52,January,4,4,H,"0,092864185187981",1,A295Q,A,Northern California,PUBLIC,1,7,8,521,Q,0,1,10/03/2018,2018-09-29,188,4,4,Middle->Middle,S-M,132 days
NA2953,2018-10-05,NA,1120,20,2,"0,847406238214422","0,350851233496664",0,1139,"0,873772138961641",3,2953,HD2953A,HD,6,7,IL,5,A,2019-06-02,06/07/2019,,09/12/2018,7,3,10/04/2018,East Coast,22,27,January,4,4,H,"0,04697457162238",0,C2953E,C,Other,PUBLIC,1,7,8,454,E,1,1,09/18/2018,2018-10-04,241,4,4,Middle->Middle,S-M,240 days
NA2954,2018-10-03,NA,1374,14,3,"0,480151008262267","0,39770022690937",0,1409,"0,912554648753164",2,2954,HD2954A,HD,6,6,TX,13,A,2019-05-31,06/13/2019,02/12/2018,04/05/2018,4,2,02/19/2018,East Coast,29,30,January,4,4,H,"0,039045942829279",1,A2954O,A,Dallas,PUBLIC,1,6,8,749,O,0,2,05/04/2018,2018-09-17,256,4,4,Middle->Middle,M-L,240 days
NA2955,2018-10-28,NA,1491,13,16,"0,756381864800019","0,290655287256784",0,1753,"0,924149025184332",1,2955,HD2955A,HD,5,7,TX,11,A,2019-06-01,06/12/2019,04/19/2018,08/27/2018,17,1,04/24/2018,East Coast,16,17,January,4,4,H,"0,030881893382161",0,B2955G,B,Dallas,PUBLIC,1,6,8,617,G,1,1,09/13/2018,2018-09-13,261,4,4,Middle->Middle,S-M,216 days
NA2957,2018-09-28,NA,1805,20,5,"0,682379070599792","0,290558113967901",1,2018,"0,891928780249559",3,2957,CD2957A,CD,8,9,CA,22,A,2019-04-03,04/25/2019,03/08/2018,09/04/2018,5,3,01/29/2018,East Coast,24,32,January,1,5,C,"0,101875588694462",0,02957O,0,Northern California,CHD,1,1,12,254,O,0,1,09/12/2018,2018-09-12,203,5,1,Middle->Middle,S,187 days
NA2958,2018-11-06,NA,2168,7,4,"0,585224214093644","0,1548730248894",0,2265,"0,857288521135414",2,2958,HC2958A,HC,9,9,CA,26,A,2019-05-30,06/25/2019,,09/06/2018,4,2,09/01/2018,East Coast,11,14,January,4,4,H,"0,014474841606869",1,A2958N,A,Northern California,PUBLIC,0,7,8,893,N,1,0,,,,4,4,Middle->Middle,L,205 days
NA2959,2018-10-20,NA,2051,1,4,"0,249845899200275",0,0,2039,"0,823466151231025",1,2959,HC2959A,HC,11,14,WA,12,A,2019-06-11,06/23/2019,04/11/2018,08/07/2018,4,1,04/03/2018,East Coast,4,5,January,5,5,H,"0,013244587923373",0,C2959J,C,Pacific Northwest,PUBLIC,1,9,12,306,J,1,1,10/12/2018,2018-09-30,254,5,5,High->High,S,234 days
NA296,2018-11-05,NA,859,147,12,"0,685311081702552","0,135973545965965",0,820,"0,929195447324673",17,296,HD296T,HD,9,9,CT,9,T,2019-05-03,05/12/2019,04/28/2018,08/13/2018,19,14,04/20/2018,East Coast,264,252,January,4,4,H,"0,315855497269232",1,A296Q,A,Other,PUBLIC,1,6,8,740,Q,0,1,09/21/2018,2018-09-22,223,4,4,Middle->Middle,M-L,179 days
NA2960,2018-10-14,NA,1510,10,0,"0,464689272826874","0,101128462460188",0,1530,"0,869713007250392",3,2960,HD2960A,HD,9,9,MO,17,A,2019-06-04,06/21/2019,04/14/2018,08/13/2018,0,3,03/28/2018,East Coast,17,22,January,4,4,H,"0,041672417418976",1,B2960L,B,Other,PUBLIC,1,6,8,537,L,1,2,05/14/2018,2018-08-29,279,4,4,Middle->Middle,S-M,233 days
NA2961,2018-10-07,NA,2136,1,0,"0,172075043932519","0,158325868029882",0,1887,"0,826521252505985",1,2961,HD2961A,HD,3,4,CA,22,A,2019-03-29,04/20/2019,05/04/2018,09/11/2018,1,1,04/01/2018,East Coast,5,7,January,2,3,H,"0,006242673645485",0,A2961Q,A,Southern California,PUBLIC,1,2,5,904,Q,1,2,05/07/2018,2018-10-02,178,3,2,Elementary->Middle,L,173 days
NA2962,2018-10-19,NA,1872,17,1,"0,720065015065533","0,241583170205966",0,1776,"0,895280303019052",2,2962,HD2962A,HD,4,4,OK,23,A,2019-05-31,06/23/2019,03/05/2018,09/11/2018,3,2,02/15/2018,East Coast,31,30,January,1,3,H,"0,037989746446815",1,B2962N,B,Other,PUBLIC,1,1,5,715,N,1,1,09/17/2018,2018-09-15,258,3,1,Elementary->Elementary,M-L,224 days
NA2963,2018-09-30,NA,1682,30,8,"0,709491334070945","0,228054578644902",0,1417,"0,963090462174117",3,2963,HD2963A,HD,5,6,TX,12,A,2019-06-08,06/20/2019,04/02/2018,08/10/2018,6,3,04/03/2018,East Coast,34,40,January,4,4,H,"0,043953234804616",0,B2963Z,B,Houston,PUBLIC,1,7,8,886,Z,0,2,05/03/2018,2018-09-07,274,4,4,Middle->Middle,L,251 days
NA2964,2018-11-16,NA,1991,11,3,"0,809577514086182","0,063270014488254",0,1818,"0,929258222518983",1,2964,HN2964A,HN,11,14,TX,15,A,2019-06-15,06/30/2019,,10/14/2018,7,1,10/19/2018,East Coast,17,14,January,5,5,H,"0,021820317375256",0,C2964Z,C,Houston,PUBLIC,1,9,12,639,Z,1,1,11/12/2018,2018-10-28,230,5,5,High->High,M-L,211 days
NA2965,2018-09-29,NA,1870,10,2,"0,677697721856249","0,340572028002311",0,1960,"0,922379982852031",1,2965,SK2965A,SK,8,10,NM,17,A,2019-06-01,06/18/2019,04/08/2018,09/03/2018,5,1,02/13/2018,Science,14,17,January,4,4,S,"0,028706490412431",0,C2965G,C,Other,PUBLIC,1,7,8,593,G,1,1,09/19/2018,2018-09-07,267,4,4,Middle->Middle,M-L,245 days
NA2967,2018-10-07,NA,1877,6,3,"0,489798802494266","0,122052632335076",0,2029,"0,919900590362213",1,2967,HD2967A,HD,9,9,TX,27,A,2019-03-09,04/05/2019,04/01/2018,08/14/2018,4,1,03/28/2018,East Coast,15,15,January,4,4,H,"0,014700281652474",1,A2967P,A,Houston,PUBLIC,1,6,8,1095,P,0,1,09/22/2018,2018-09-20,170,4,4,Middle->Middle,L,153 days
NA2968,2018-10-20,NA,2038,14,16,"0,417342465969109","0,112117814859977",0,2062,"0,920944998548774",2,2968,HD2968A,HD,8,10,CA,22,A,2019-06-09,07/01/2019,06/01/2018,09/11/2018,20,2,05/26/2018,East Coast,27,30,January,4,4,H,"0,033367153962689",0,D2968J,D,Northern California,PUBLIC,1,7,8,904,J,1,2,05/22/2018,2018-09-05,277,4,4,Middle->High,L,232 days
NA2970,2018-10-09,NA,1913,3,5,"0,990086165801469",0,0,1653,"0,767617298748789",1,2970,HD2970A,HD,,,TX,9,A,2019-06-17,06/26/2019,03/13/2018,02/15/2018,4,1,03/09/2018,East Coast,3,4,January,1,5,H,"0,006363929056508",0,C2970F,C,Dallas,PUBLIC,1,1,12,446,F,1,2,05/09/2018,2018-08-30,291,5,1,Undefined->Undefined,S-M,251 days
NA2972,2018-09-20,NA,2261,4,1,"0,522033889476506","0,107784517153465",1,2283,"0,864391409612401",1,2972,CD2972A,CD,9,9,CA,16,A,2019-04-09,04/25/2019,05/03/2018,08/21/2018,1,1,03/27/2018,East Coast,9,8,January,2,4,C,"0,048653228427213",0,02972L,0,Northern California,CHD,1,2,6,166,L,1,1,09/07/2018,2018-09-03,218,4,2,Middle->Middle,S,201 days
NA2973,2018-10-20,NA,594,6,0,"0,165287117865384","0,029742787299194",1,635,"0,977400149223497",1,2973,HS2973A,HS,6,6,CA,5,A,2019-04-12,04/17/2019,04/18/2018,09/02/2018,1,1,04/22/2018,CA History,33,36,January,1,4,H,"0,108021262245353",1,02973P,0,Southern California,CHD,1,1,8,335,P,1,1,09/24/2018,2018-09-11,213,4,1,Elementary->Elementary,S,174 days
NA2974,2018-10-22,NA,1166,13,0,"0,575772088247323","0,417405338816843",0,1368,"0,962613354403029",1,2974,HD2974A,HD,9,9,WI,14,A,2019-06-16,06/30/2019,,07/29/2018,2,1,08/08/2018,East Coast,23,23,January,3,4,H,"0,04313307276955",1,B2974N,B,Other,PUBLIC,1,5,8,481,N,1,1,09/19/2018,2018-09-13,276,4,3,Middle->Middle,S-M,237 days
